fulltext_url,title,work_url,work_type,contributor,publisher,date,type,format,extent,language,subject,spatial,is_part_of,identifier,rights,fulltext_url_text,catalogue_url
https://nla.gov.au/nla.obj-353793576,The Record.,https://trove.nla.gov.au/work/216020420,"Periodical | Periodical/Journal, magazine, other",,,1877,still image | text,online resource,online resource : illlustrations.,,Australian | Catholic Church -- New South Wales -- Bathurst -- Periodicals.,u-at-ne,,AuCNLKIN: 000058930223 | OCoLC: 962730248,,National Library of Australia digital collection item,
https://nla.gov.au/nla.obj-648199067,"Bulletin / Commonwealth of Australia, Council for Scientific and Industrial Research.",https://trove.nla.gov.au/work/21610391,"Government publication | Microform | Periodical | Periodical/Journal, magazine, other",Council for Scientific and Industrial Research (Australia),"Melbourne : The Council,",1927,text,microfiche | volume,211 v. ; 24 cm.,,"Australia. | Research -- Australia -- Periodicals. | Research -- Australia. | Research, Industrial -- Australia -- Periodicals. | Research, Industrial -- Australia. | Research, Industrial. | Research. | Technology -- Australia -- Periodicals. | Technology -- Australia. | Technology.",u-at---,,AuCNLKIN: 000002879217 | OCoLC: 2071767,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3049866336,Colonial monthly : an Australian magazine.,https://trove.nla.gov.au/work/21622863,"Periodical | Periodical/Journal, magazine, other",,"Melbourne [Vic.] : Clarson, Massina,",1867,,volume,5 v.,,Australian literature -- 19th century -- Periodicals. | Melbourne (Vic.) -- Periodicals.,u-at--,,AuCNLKIN: 000002889337 | OCoLC: 37164627,,National Library of Australia digitised item. N 059.45 AUS copy,
https://nla.gov.au/nla.obj-3009073188,News letter / Victorian National Parks Association.,https://trove.nla.gov.au/work/21655816,"Periodical | Periodical/Journal, magazine, other",Victorian National Parks Association,"Melbourne, Vic. : Victorian National Parks Association,",1953,text,unspecified | volume,1 Volume.,,Conservation of natural resources -- Australia -- Victoria -- Periodicals. | Conservation of natural resources -- Victoria -- Periodicals. | National parks and reserves -- Australia -- Victoria -- Periodicals. | National parks and reserves -- Victoria -- Periodicals.,u-at-vi,,AuCNLKIN: 000002918286 | OCoLC: 220244273,,National Library of Australia digitised item. N 719.3209945 VIC (A834) copy,
https://nla.gov.au/nla.obj-3009230349,The VNPA journal : official publication of the Victorian National Parks Association.,https://trove.nla.gov.au/work/21655834,"Periodical | Periodical/Journal, magazine, other",Victorian National Parks Association,"Melbourne, Vic. : The Association,",1975,,volume,"11 v. : ill., maps ; 24 cm.",,Conservation of natural resources -- Victoria -- Periodicals. | National parks and reserves -- Victoria -- Periodicals.,u-at-vi,,AuCNLKIN: 000002918297 | OCoLC: 220244336,,National Library of Australia digitised item. N 719.3209945 VIC (A834) copy,
https://nla.gov.au/nla.obj-99055882,Whitby gazette.,https://trove.nla.gov.au/work/21659276,Periodical | Periodical/Newspaper,,"Whitby, Yorkshire : Printed and published by Horne & Son,",1853,,volume,v. : ill. ; 64 cm.,,"Commonwealth countries -- Periodicals. | Cook, James, 1728-1779. | Great Britain England Yorkshire | Whitby (England) -- Periodicals.",b------,,AuCNLKIN: 000011998307 | OCoLC: 221857276,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-636005630,The Bookfellow.,https://trove.nla.gov.au/work/21701137 | https://trove.nla.gov.au/work/238004103,"Periodical | Periodical/Journal, magazine, other",,"Sydney : W. Macleod,",1899,still image | text,online resource | volume,1 online resource : illustrations. | 5 v. : ill. ; 13-18 cm.,,Australian literature -- Periodicals. | Australian periodicals -- New South Wales -- Sydney. | Sydney (N.S.W.) -- Periodicals.,u-at--- | u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000002946059 | AuCNLKIN: 000066463054 | OCoLC: 1136143322 | OCoLC: 28521815,,"Issues available online No. 1 (Jan. 7, 1899)-no. 5 (May, 1899) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-12753855,The Cacolet : journal of the Australian Camel Field Ambulance.,https://trove.nla.gov.au/work/21720274,"Periodical | Periodical/Journal, magazine, other",Australia. Army. Australian Camel Field Ambulance,Palestine : Australian Camel Field Ambulance,1917,,volume,v. : ill. ; 26 cm.,,"Australia. Army. Australian Camel Field Ambulance -- Periodicals. | Australian wit and humor. | World War, 1914-1918 -- Anecdotes.",u-at---,,AuCNLKIN: 000002962455 | OCoLC: 173334714,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-88227234,Inside Indonesia : bulletin of the Indonesia Resources and Information Programme.,https://trove.nla.gov.au/work/21723103,"Periodical | Periodical/Journal, magazine, other",Indonesia Resources and Information Programme (Australia),"Northcote, Vic : IRIP,",1983,text,volume,volume ; 30 cm.,,Economic development. | Indonesia -- Economic conditions -- Periodicals. | Indonesia -- Periodicals. | Indonesia -- Politics and government -- 1966- -- Periodicals. | Indonesia -- Politics and government -- 1966-1998 -- Periodicals. | Indonesia -- Politics and government -- Periodicals. | Indonesia -- Social conditions -- Periodicals. | Indonesia. Economic conditions. Serials. | Indonesia. Social conditions. Serials.,u-io---,series: Australian Public Affairs - Full Text electronic journal collection.,AuCNLKIN: 000002963784 | OCoLC: 11092900,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-732252617,Gold-fields of Victoria : reports of the mining registrars for the quarter ended.,https://trove.nla.gov.au/work/21727492,"Government publication | Periodical | Periodical/Journal, magazine, other",Victoria. Mines Department,"Melbourne : Govt. Printer,",1884,text,volume,"23 volumes : illustrations, maps ; 33 cm.",,Mines and mineral resources -- Australia -- Victoria -- Periodicals. | Mines and mineral resources -- Australia -- Victoria -- Statistics -- Periodicals. | Mines and mineral resources -- Victoria -- Periodicals. | Mines and mineral resources -- Victoria -- Statistics -- Periodicals.,u-at-vi,,AuCNLKIN: 000002969151 | OCoLC: 220346235,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-1252281895,Newsletter / Sydney Gay Liberation.,https://trove.nla.gov.au/work/21732848,"Periodical | Periodical/Journal, magazine, other","Sydney Gay Liberation,",Sydney : Sydney Society of the New Church.,19uu,text,online resource | volume,1 online resource (volumes) : illustrations.,,"ATEA/ATPOA Retired Unionists' Association. Victorian Branch -- Periodicals. | Aboriginal Australians -- Education -- Queensland, Northern -- Periodicals. | Adolescent medicine -- Victoria -- Periodicals. | Adoption -- Australia -- Periodicals. | Aircrew Association. Brisbane Branch -- Periodicals. | Airmen -- Periodicals. | Albert Coates Memorial Trust -- Periodicals. | Allergy -- Periodicals. | Alma Doepel (Ship) -- Periodicals. | Alma Doepel Supporters Club (Vic.) -- Periodicals. | Anglican Community -- Liturgy -- Periodicals. | Angora goat -- Periodicals. | Animal welfare -- Victoria -- Periodicals. | Antique and classic cars -- Victoria -- Periodicals. | Apollo Bay & District Historical Society -- Periodicals. | Apollo Bay (Vic.) -- History -- Periodicals. | Art -- Western Australia -- Societies, etc -- Periodicals. | Art centers -- Victoria -- Wangaratta -- Periodicals. | Art museums -- Victoria -- Geelong -- Periodicals. | Art, Modern -- 20th century -- Victoria -- Periodicals. | Artforce -- Periodicals. | Artists Foundation of Western Australia -- Periodicals. | Arts -- Queensland -- Periodicals. | Arts -- Victoria -- Wangaratta -- Exhibitions -- Periodicals. | Arts and crafts movement -- New Zealand -- Periodicals. | Artsource (Organisation) -- Periodicals. | Association of Australian Philanthropic Trusts -- Periodicals. | Association of Blind Citizens of New South Wales -- Periodicals. | Association of Motoring Clubs (Vic.) -- Periodicals. | Associations, institutions, etc. -- Queensland -- Buderim -- Periodicals. | Astra Chamber Music Society (Vic.) -- Periodicals. | Athletics Victoria -- Periodicals. | Australasian Association for Engineering Education -- Periodicals. | Australia -- Genealogy -- Periodicals. | Australia-China Friendship Society  Queensland Inc -- Periodicals. | Australia. | Australia. Army. Royal Australian Engineers -- Periodicals. | Australian | Australian Academy of the Humanities -- Periodicals. | Australian Brain Foundation (Vic.) -- Periodicals. | Australian Cancer Patients Foundation -- Periodicals. | Australian Catholic Historical Society -- Periodicals. | Australian Embryo Transfer Society -- Periodicals. | Australian Federation of University Women - Queensland. Fellowship Fund Branch -- Periodicals. | Australian Fellowship of the Israel Medical Association -- Periodicals. | Australian Filipino Guidance Association -- Periodicals. | Australian Fire Protection Association. State Committee Victoria -- Periodicals. | Australian Institute of Medical Technologists. Victorian Branch -- Periodicals. | Australian Jewish Historical Society--Victoria -- Periodicals. | Australian Literary Translators' Association -- Periodicals. | Australian Physiological and Pharmacological Society -- Periodicals. | Australian Rhododendron Society. Victorian Branch -- Periodicals. | Australian Society for Education through the Arts. South Australian Committeeeriodicals. | Australian Society for Intercountry Aid (Children) -- Periodicals. | Australian Strings Association Queensland -- Periodicals. | Australians Studying Abroad (Association) -- Periodicals. | Authorship -- Periodicals. | Automobile racing -- Victoria -- Periodicals. | Automobiles -- Australia -- History -- Periodicals. | Automobiles -- Collectors and Collecting -- Australia -- Periodicals. | Automobiles -- History -- Periodicals. | Automobiles -- Victoria -- Off road operation -- Periodicals. | Aviation Historical Society of Australia. Victorian Branch -- Periodicals. | Avon Products, Inc -- Collectibles -- Periodicals. | BMW motorcycle -- Periodicals. | Bach Society of Queensland. | Bairnsdale and District Field Naturalists Club -- Periodicals. | Ballarat Fine Art Gallery -- Periodicals. | Ballarat Historical Society -- Periodicals. | Bangladesh -- Periodicals. | Batik -- Australia -- Periodicals. | Batik -- Periodicals. | Batik Association of Australia -- Periodicals. | Bendigo Art Gallery -- Periodicals. | Bernard van Leer Foundation -- Periodicals. | Blackburn Mitcham Film Society -- Periodicals. | Blind -- New South Wales -- Periodicals. | Book of common prayer -- Periodicals | Bottles -- Collectors and collecting -- Australia -- Periodicals. | Brisbane (Qld.) -- History -- Periodicals. | Brisbane Boys' College -- Alumni and alumnae -- Periodicals. | Brisbane Boys' College Old Collegians' Association -- Periodicals. | Brisbane Ethnic Music and Arts Centre -- Periodicals. | Brisbane Independent Filmmakers -- Periodicals. | Brussels griffon -- Periodicals. | Buddhist Society of Victoria -- Periodicals. | Buderim (Qld.) -- Periodicals. | Buderim (Qld.) -- Social life and customs -- Periodicals. | Business enterprises, Chinese -- Queensland -- Periodicals. | CIPAID -- Periodicals. | Cage birds -- Periodicals. | Camellias -- Periodicals. | Camellias -- Queensland -- Periodicals. | Cancer -- Patients -- Australia -- Periodicals. | Cartography -- Australia -- Periodicals. | Castlemaine (Vic.) -- History -- Periodicals. | Castlemaine Historical Society -- Periodicals. | Catholic Church -- Australia -- History -- Periodicals. | Catholic Church -- Australia -- Periodicals. | Cavalier King Charles Spaniel Club of Victoria -- Periodicals. | Cavalier King Charles spaniel -- Periodicals. | Celts -- Queensland -- Periodicals. | Central Australian Folk Society -- Periodicals. | Centre for Adolescent Health (Vic.) -- Periodicals. | Ceramics and Glass Circle of Australia -- Periodicals. | Cerebrovascular disease -- Patients -- Rehabilitation -- Case studies -- Periodicals. | Cerebrovascular disease -- Periodicals. | Cerebrovascular disease. | Charities -- Queensland -- Periodicals. | Children with social disabilities -- Education -- Periodicals. | Children's Book Council of Australia. Victorian Branch -- Periodicals. | China -- Civilization -- Periodicals. | China -- Periodicals. | Chinchilla State High School -- Periodicals. | Chinese -- Queensland -- Periodicals. | Chinese -- Victoria -- Periodicals. | Chinese Business and Professional Association of Queensland -- Periodicals. | Cities and towns -- Canada -- Periodicals. | Civil rights -- Australia -- Periodicals. | Clan MacLennan Association of Australia, Melbourne -- Periodicals. | Cleveland District State High School -- Periodicals. | Clubs -- Queensland -- Buderim -- Periodicals. | Coburg (Vic.) -- History -- Periodicals. | Coburg Historical Society -- Periodicals. | Community gardens -- Victoria -- Nunawading -- Periodicals. | Community organization -- Queensland -- Buderim -- Periodicals. | Concerts -- Queensland -- Brisbane. | Concrete -- Periodicals. | Concrete construction -- Periodicals. | Conservation of natural resources -- Victoria -- Gippsland -- Periodicals. | Conservation of natural resources -- Victoria -- Periodicals. | Conservation of natural resources -- Victoria -- Phillip Island -- Periodicals. | Conservation of natural resources -- Victoria -- Western Port Region -- Periodicals. | Contemporary Art Society (Vic.) -- Periodicals. | Cornish -- Victoria -- Periodicals. | Cornish Association of Victoria -- Periodicals. | Cornwall (England : County) -- Genealogy -- Periodicals. | Crafts Council of New Zealand -- Periodicals. | Creative writing -- Periodicals. | Crime prevention -- Queensland -- Brisbane -- Periodicals. | Cross Country Jeep Club -- Periodicals. | Darwin Toy Library -- Periodicals. | Disarmament -- Periodicals. | Dogs -- Victoria -- Periodicals. | Dolphins -- Victoria -- Tyers, Lake -- Periodicals. | Dyes and dyeing -- Periodicals. | Echuca Allergy Support Group -- Periodicals. | Education Reform Association (Vic.) -- Periodicals. | Education, Higher -- Oceania -- Periodicals. | Educational change -- Australia -- Periodicals. | Embryo transplantation -- Periodicals. | Endowments -- Australia -- Periodicals. | Engineering -- Study and teaching (Continuing education) -- Periodicals. | English Setter Association of Victoria -- Periodicals. | English language -- Study and teaching -- Periodicals. | English setters -- Periodicals. | Environmental protection -- Victoria -- Western District -- Periodicals. | Ethnic arts -- Queensland -- Periodicals. | Exhibitions Gallery (Wangaratta, Vic.) -- Exhibitions -- Periodicals. | Fern Society of Victoria -- Periodicals. | Fern Tree Gully Arts Society -- Periodicals. | Ferns -- Periodicals. | Filipinos -- Victoria -- Periodicals. | Fire prevention -- Victoria -- Periodicals. | Fishing -- Victoria -- Periodicals. | Fly fishing -- Periodicals. | Folk music -- Australia, Central -- Periodicals. | Foreign study -- Periodicals. | Forest reserves -- Research -- Southern States -- Periodicals. | Four-wheel drive vehicles -- Victoria -- Periodicals. | Freedom for Birds -- Periodicals. | Fruit trade -- Victoria -- Periodicals. | Fruit-culture -- Victoria -- Periodicals. | Garden City Public Library (Garden City, N.Y.) -- Periodicals. | Gardening -- Victoria -- Nunawading -- Periodicals. | Gay liberation movement -- Australia -- Periodicals. | Gay liberation movement -- Australia -- Sydney (N.S.W.) -- Periodicals. | Gay rights -- Periodicals. | Geelong Art Gallery -- Periodicals. | Gem cutting -- Queensland -- Townsville -- Periodicals. | Gifted children -- Education -- Australia -- Periodicals. | Glass art -- Australia -- Periodicals. | Glass art. | Glenelg Regional Information Network -- Periodicals. | Golden Retriever Club of Victoria -- Periodicals. | Greek language, Modern -- Study and teaching -- Victoria -- Periodicals. | Griffon Bruxellois Club of Victoria -- Periodicals. | Heytesbury District Historical Society -- Periodicals. | High schools -- Queensland -- Brisbane -- Periodicals. | High schools -- Queensland -- Chinchilla -- Periodicals. | High schools -- Queensland -- Cleveland -- Periodicals. | High schools -- Queensland -- Nambour -- Periodicals. | High schools -- Queensland -- Redland -- Periodicals. | High schools -- Queensland -- Weipa. | Hofbauer Centre (East St. Kilda, Vic.) -- Periodicals. | Home economics -- New South Wales -- Periodicals. | Home economics -- Study and teaching -- Victoria -- Periodicals. | Humanities -- Periodicals. | INMAGIC (Computer program) -- Periodicals | Independent filmmakers -- Australia -- Periodicals. | Independent filmmakers -- Queensland -- Periodicals. | Industrial relations -- Hawaii -- Periodicals. | Industrial relations -- United States -- Periodicals. | Information services -- Victoria -- Glenelg -- Periodicals. | Institute of Instrumentation and Control Australia. Victorian Division -- Periodicals. | Institute of Urban Studies (Winnipeg, Man.) -- Periodicals. | Interracial adoption -- Australia -- Periodicals. | Irish literature -- Periodicals. | Ithaca Neighbourhood Watch -- Periodicals. | Jeep automobile -- Periodicals. | Jews -- Australia -- History -- Periodicals. | Justices of the peace -- Victoria -- Periodicals. | Kerang and District Vintage Motor Club -- Periodicals. | Korea -- Politics and government -- Periodicals. | Korea -- Social conditions -- 1945- -- Periodicals. | Korean Support & Information Network -- Periodicals. | Labor unions -- Metal-workers -- Victoria -- Periodicals. | Land use -- Environmental aspects -- Victoria -- Periodicals. | Larnook Ex-Students' Association -- Periodicals. | Leathercrafters Association of Queensland -- Periodicals. | Leatherwork -- Queensland -- Periodicals. | Lesbian Organization of Toronto -- Periodicals. | Lesbians -- Ontario -- Toronto -- Societies and clubs -- Periodicals. | Lesbians -- Periodicals. | Libraries and minorities -- Periodicals. | Little Yarra Steiner School -- Periodicals. | Local history -- Periodicals. | Lutheran Women of Victoria -- Periodicals. | Machine Knitters Association of Victoria -- Periodicals. | Mackay Christian College -- Periodicals. | Manx -- Queensland -- Periodicals. | McLean family -- Periodicals. | McLennan family -- Periodicals. | Melbourne Christian Radio -- Periodicals. | Melbourne Society of the New Church -- Periodicals. | Mentally ill -- Victoria -- Periodicals. | Mildura Gallery Society -- Periodicals. | Mineral industries -- Environmental aspects -- Victoria -- Periodicals. | Minority women -- Victoria -- Periodicals. | Modern Greek Teachers Association of Victoria -- Periodicals. | Mohair -- Australia -- Periodicals. | Mohair industry -- Australia -- Periodicals. | Monash University. Chong Hua Cultural Club -- Periodicals. | Mornington Peninsula Gallery Society -- Periodicals. | Motion picture industry -- Australia -- Periodicals. | Motion picture industry -- Queensland -- Periodicals. | Motion pictures -- Periodicals. | Motorcycle clubs -- Tasmania -- Periodicals. | Mount Royal Hospital (Vic.) -- Periodicals. | Movement Against Uranium Mining (Vic.) -- Periodicals. | Music -- Performance -- Queensland -- Brisbane. | Music -- Queensland -- Periodicals. | Nambour State High School -- Periodicals. | National Council of Women of Victoria -- Periodicals. | National Theatre Ballet School (St. Kilda, Vic.) -- Periodicals. | National Youth Council of Australia -- Periodicals. | Native Plants Caboolture -- Periodicals. | Native Plants Pine Rivers -- Periodicals. | Native plant gardening -- Australia -- Periodicals. | Native plant gardening -- Queensland -- Pine Rivers -- Periodicals. | Native plants for cultivation -- Australia -- Periodicals. | Native plants for cultivation -- Queensland -- Pine Rivers -- Periodicals. | Natural history -- Victoria -- East Gippsland -- Periodicals. | Natural history -- Victoria -- Warrnambool Region -- Periodicals. | Neighborhood watch programs -- Queensland -- Brisbane -- Periodicals. | New Church in Australia -- Periodicals. | New Jerusalem Church -- Victoria -- Melbourne -- Periodicals. | Northcote (Vic.) -- History -- Periodicals. | Northcote Historical and Conservation Society -- Periodicals. | Nuclear nonproliferation -- Periodicals. | Nuclear warfare -- Periodicals. | Nunawading Community Gardens Co-operative -- Periodicals. | Order of the British Empire -- Periodicals. | Ornithology -- South Australia -- Periodicals. | P.E.N. Australia -- Periodicals. | P.E.N. Australia. Melbourne Centre -- Periodicals. | Papua New Guinea -- Periodicals. | Papua and New Guinea Society of Victoria -- Periodicals. | Parasitology -- Research -- Australia -- Periodicals. | Parasitology -- Research -- Queensland -- Periodicals. | Parents of children with disabilities -- Victoria -- Societies, etc -- Periodicals. | Peace -- Periodicals. | People for Nuclear Disarmament (Qld.). Logan City Branch -- Periodicals. | People with mental disabilities -- Institutional care -- Victoria -- Periodicals. | Phillip Island Conservation Society -- Periodicals. | Photography -- Queensland -- Periodicals. | Photography, Artistic -- Periodicals. | Pottery -- Australia -- Periodicals. | Pottery -- Victoria -- Periodicals. | Pottery. | Prahran (Vic.) -- History -- Periodicals. | Prahran Historical and Arts Society -- Periodicals. | Precious stones -- Collection and preservation -- Queensland -- Periodicals. | Presbyterian Ladies' College (Burwood, Vic.) -- Periodicals. | Presbyterian Ladies' College (Burwood, Vic.). Old Collegians Association -- Periodicals. | Primary schools -- Queensland -- Weipa. | Psychiatric ethics -- Periodicals. | QuAC Regions Project. | Queensland Camellia Society -- Periodicals. | Queensland Council of Social Service -- Periodicals. | Queensland Manx Society -- Periodicals. | Religious broadcasting -- Victoria -- Melbourne -- Periodicals. | Resist-dyed textiles -- Periodicals. | Rhododendrons -- Periodicals. | Royal Victorian Association of Honorary Justices -- Periodicals. | Scholarships -- Queensland -- Periodicals. | Schools -- Queensland -- Brisbane -- Periodicals. | Schools -- Queensland -- Wangetti -- Periodicals. | Schools -- Queensland -- Weipa.0. | Scotland -- Genealogy -- Periodicals. | Sculpture, Modern -- Victoria -- Periodicals. | Shih Tzu Club (Vic.) -- Periodicals. | Shih tzu -- Periodicals. | Shiplovers' Society of Victoria -- Periodicals. | Social service -- Queensland -- Periodicals. | Society for Growing Australian Plants. Caboolture Daytime Branch -- Periodicals. | Society for Growing Australian Plants. Pine Rivers Branch -- Periodicals. | Society of Organists (Victoria) -- Periodicals. | Society of Women Writers (Australia). Victorian Branch -- Periodicals. | South Australian Ornithological Association -- Periodicals. | South Gippsland Conservation Society -- Periodicals. | South West Environment Action Group (Vic.) -- Periodicals. | St. Kilda Hebrew Congregation -- Periodicals. | St. Paul's Cathedral (Melbourne, Vic.). Friends -- Periodicals. | Stawell (Vic.) -- History -- Periodicals. | Stawell and District Historical Society -- Periodicals. | Stringed instruments -- Periodicals. | Stroke Association of Queensland -- Periodicals. | Sunbury (Vic.) -- History -- Periodicals. | Sunbury and District Heritage Society -- Periodicals. | Sydney Gay Liberation -- Periodicals. | Sydney Society of the New Church -- Periodicals. | Tai chi -- Periodicals. | Torres Strait Islanders -- Education -- Queensland, Northern -- Periodicals. | Townsville Gem and Mineral Club -- Periodicals. | Toy lending libraries -- Northern Territory -- Darwin -- Periodicals. | Toys -- Northern Territory -- Darwin -- Periodicals. | Track and field -- Victoria -- Periodicals. | Translators -- Periodicals. | Tree Project (Melbourne, Vic.) -- Periodicals. | Tree planting -- Victoria -- Melbourne -- Periodicals. | Trinity Grammar School (Kew, Vic.) -- Periodicals. | Uncle Bobs Club (Vic.) -- Periodicals. | Union of Australian Women. Victorian Section -- Periodicals. | United States. Forest Service. Southern Research Station -- Periodicals. | Uniting Church in Australia. Windsor Parish -- Periodicals. | Universities and colleges -- Oceania -- Periodicals. | University of Hawaii (Honolulu) Industrial Relations Center -- Periodicals. | University of the South Pacific. Institute of Education -- Periodicals. | Victoria League for Commonwealth Friendship in Victoria -- Periodicals. | Victoria Police Angling Club -- Periodicals. | Victorian Association of the Most Excellent Order of the British Empire -- Periodicals. | Victorian Ceramic Group -- Periodicals. | Victorian Fly-Fishers' Association -- Periodicals. | Victorian INMAGIC Users Group -- Periodicals. | Victorian Mental Illness Awareness Council -- Periodicals. | Victorian Metal Detector and Prospectors Association -- Periodicals. | Victorian Off Road Racing Association -- Periodicals. | Victorian Peach and Apricot Growers' Association -- Periodicals. | W.B. Yeats Society of Victoria -- Periodicals. | Wangaratta Arts Centre -- Exhibitions -- Periodicals. | Wangetti Education Centre -- Periodicals. | War and society -- Periodicals. | Warrnambool Field Naturalists Club -- Periodicals. | Waverley & District Anglers -- Periodicals. | Weipa North State School -- Periodicals. | Williamstown Historical Society -- Periodicals. | Wimmera-Mallee Historical Vehicle Society -- Periodicals. | Windsor & Districts' Historical Society -- Periodicals. | Windsor (Qld.) -- History -- Periodicals. | Women -- Australia -- Periodicals. | Women -- Religious life -- Periodicals. | Women -- Victoria -- Social conditions -- Periodicals. | Women college students -- Scholarships, fellowships, etc -- Queensland -- Periodicals. | Women in Film and Television, Qld -- Periodicals. | Women motion picture producers and directors -- Queensland -- Periodicals. | Women's Ethnic Network (Vic.) -- Periodicals. | Women's Social and Political Coalition (Vic.) -- Periodicals. | Women's rights -- Victoria -- Periodicals. | Yarram (Vic.) -- History -- Periodicals. | Yarram and District Historical Society -- Periodicals. | Yeats, W. B. (William Butler), 1865-1939 -- Periodicals. | Youth -- Australia -- Periodicals. | Youth -- Health and hygiene -- Victoria -- Periodicals. | Youth -- Medical care -- Victoria -- Periodicals.",u-at--- | u-at-ne,series: Archives of Sexuality and Gender: International Perspectives on LGBTQ Activism and Culture.,AuCNLKIN: 000002971785 | OCoLC: 220356506,,National edeposit,
